orgnr;navn;ansatte;hjemmeside;beskrivelse;auto_kategori;auto_ord;auto_typer;manual_informativ (ja/nei);manual_forretningstype
996840506;HIGHSOFT AS;63;www.highsoft.com;Utvikling og salg av programmeringstjenester samt virksomhet som står i tilknytning til dette.;generic;eringstjenester progra;;;
821446422;HIRO AS;7;;Programvareutvikling.;boilerplate;;;;
920340350;HITACHI RAIL NORWAY AS;49;;Å designe, utvikle, produsere og levere, i tillegg til å installere, operere og vedlikeholde, alle typer elektroniske, digitale, elektriske eller mekaniske produkter, komponenter, systemer og programvare, innen blandt annet områdene elektronikk, kommunikasjon, telekommunikasjonsnettverk, betalingssystemer, betalingsløsninger, informasjonsstyring og kommunikasjon for transport, signalløsninger og kontroll av landtransport, luftrom og trafikkstyringssystemer, trenings- og simuleringsprodukter i tillegg til militære og sikkerhetsrelaterte applikasjoner i Norge og resten av verden. Selskapet kan dessuten operere innen all kommersiell, finansiell og annen aktivtet inkludert å tilby andre tjenester som er relatert til formålet. Selskapet kan etablere andre selskaper eller erverve aksjer eller eierandeler i ethvert selskap og enhver virksomhet med et tilsvarende eller relatert formål.;specific;aktivtet applikasjoner betalingsløsninger betalingssystemer blandt designe dessuten digitale eierandeler elektriske elektronikk elektroniske enhver ersiell erverve etablere ethvert finansiell informasjonsstyring inkludert installere komponenter kontroll landtransport luftrom mekaniske militære områdene operere resten selskaper signalløsninger sikkerhetsrelaterte simuleringsprodukter teleko tilby tillegg trafikkstyringssystemer transport trenings- unikasjon unikasjonsnettverk vedlikeholde verden;product/SaaS, hardware/electronics, real estate/investment;;
929765060;HIVE AUTONOMY AS;30;;Bedriftsrådgivning og det som står i naturlig forbindelse med dette.;generic;bedriftsrådgivning;;;
932213478;HJEMMESIDEHUSET AS;30;;WEB-design.;generic;web-design;;;
924505478;HK BITS AS;12;;IT bransje. Utvikle teknologiske løsninger og applikasjoner og annet som sammenfaller innenfor dette.;specific;applikasjoner bransje enfaller teknologiske;product/SaaS;;
925879819;HMSREG AS;7;;Utvikling av data programvare for salg til kunder. Drift og vedlikehold av data programvare og IT systemer for og til kunder. Salg av konsulent tjenester knyttet til programvare og IT systemer.;generic;knyttet;consulting/staffing;;
976570626;HOBERG & VESTRHEIM AS;8;www.billing.no;Objektorientert EDB-systemering og programutvikling og hva hermed står i forbindelse.;specific;edb-systemering objektorientert programutvikling;;;
995109670;HOLBERG EEG AS;8;;IKT, utvikling av programvare og systemløsninger.;generic;systemløsninger;;;
929395824;HOLIO AS;5;;IKT utvikling- og støttetjenester til aktører i netthandel og annet som naturlig faller sammen med dette.;specific;aktører faller netthandel støttetjenester utvikling-;;;
924791268;HOLIO CONSULTING AS;7;;Å tilby digitaliseringstjenester, programmering, prosjektledelse basert på innleie fra norske og ukrainske selskaper.;specific;basert digitaliseringstjenester ering innleie norske progra prosjektledelse selskaper tilby ukrainske;;;
933582159;HOMEKEY AS;14;;Design, utvikling og salg av digitale salg- og markedsføringsløsninger rettet mot eiendomsbransjen. Rådgivning og konsulentvirksomhet i forbindelse med dette.;specific;design digitale eiendomsbransjen markedsføringsløsninger rettet salg-;consulting/staffing, real estate/investment;;
997312368;HOOPLA AS;10;;Utvikle, prosjektere, drifte og selge web / mobilsystemer rettet mot betalingsformidling og salg, samt utføre tjenester og annen virksomhet som står i naturlig forhold til dette. Selskapet kan også eie aksjer i andre selskaper.;specific;betalingsformidling eie forhold mobilsystemer prosjektere rettet selskaper utføre web;real estate/investment;;
933792366;HORIZON56 NORGE AS;42;horizon56.io;Utvikling og levering av programvare og tjenester til olje- og gassindustrien, inkludert men ikke begrenset til programvare, programvare som en tjeneste (SaaS), Programvareintegrasjonstjeneste, prosedyremessig og teknisk støtte, serviceteknikere, implementeringstjenester og andre tilleggstjenester knyttet til drift av borerigger.;specific;begrenset borerigger gassindustrien ikke implementeringstjenester inkludert knyttet levering men olje- programvareintegrasjonstjeneste prosedyremessig saas serviceteknikere støtte teknisk tilleggstjenester;product/SaaS, operations/hosting;;
935080185;HORNET AS;19;;Programvareutvikling.;boilerplate;;;;
923661832;HOYLU NORGE AS;5;;Å levere varer og tjenester innen software, teknologi, utvikling, marked, og alt som står i forbindelse med dette, herunder investere i andre virksomheter og selskaper innenfor dette området.;specific;investere marked området selskaper varer;;;
933270157;HUDD AS;7;;Programmering.;generic;ering progra;;;
912159329;HUMA AS;33;huma.humahr.com;Utvikling og salg av programvare.;boilerplate;;;;
996533174;HYBEL AS;15;www.hybel.no;Utvikling, markedsføring og salg av digital plattform for utleie av hybler og leiligheter og utleieadministrasjon.;specific;digital hybler leiligheter plattform utleieadministrasjon;product/SaaS;;
999039529;HYPER GAMES AS;13;www.hypergames.no;Ide-, konseptutvikling, produksjon og kommersialisering av spill og spill konsepter.;specific;ersialisering ide- konsepter konseptutvikling spill;games/media;;
823980892;HYPERGENE AS;27;;Softwareutvikling og salg av software.;generic;softwareutvikling;;;
915681441;HYTTETJENESTER AS;9;www.hyttetjenester.net;Programvareutvikling og salg av egenutviklet programvare.;generic;egenutviklet;;;
932808013;HYYR AS;7;;Programmering.;generic;ering progra;;;
981601564;IBEXA AS;6;www.ibexa.co;Alt innen IT-virksomhet samt annen virksomhet som naturlig faller inn under dette.;specific;faller inn it-virksomhet;;;
996481867;IBOOKING AS;22;;Fremstilling, salg og drift av dataprogramvare og tjenester.;generic;dataprogramvare fremstilling;operations/hosting;;
912181960;IDENTITYSTREAM AS;9;;Salg av rådgivningstimer innenfor IT.;generic;rådgivningstimer;consulting/staffing;;
916863268;IDROP AS;7;www.idrop.no;Å utvikle og systemintegrere nye konsepter og ideer, internt og i samarbeid med kunde og sluttbruker, annen rådgivning samt deltagelse i andre virksomheter.;specific;deltagelse ideer internt konsepter nye samarbeid sluttbruker systemintegrere;consulting/staffing;;
930456462;IFLOW AS;6;;Utvikling og salg av nettbaserte tjenester for administrasjon av kunder og oppdrag, herunder drive elektronisk informasjonsbehandling, samt det som naturlig står i forbindelse med dette.;specific;administrasjon elektronisk informasjonsbehandling nettbaserte oppdrag;;;
818464142;IGNITE PROCUREMENT AS;38;www.ignite.no;Utvikling og salg av innkjøpssoftware.;generic;innkjøpssoftware;;;
926742221;IGNOS AS;15;www.ignos.no;Formidling, utvikling, drift og salg av IT-tjenester/programvare samt hva hermed står i forbindelse, herunder å delta i andre selskaper med lignende virksomhet.;generic;formidling;;;
998166845;IIZY AS;39;iizy.no;Salg og utvikling av programvare samt relaterte tjenester.;boilerplate;;;;
995772957;IMAGESHOP AS;13;www.imageshop.org;Programmeringstjenester, systemutvikling og utvikling innen webteknologi.;specific;eringstjenester progra systemutvikling webteknologi;;;
913347013;IMERSO AS;11;www.imerso.com;Utvikling av software, hardware;generic;hardware;hardware/electronics;;
921475063;IMPERIETEK AS;6;;Produksjon av maskiner og utstyr til industrien. Kjøp salg av maskiner og utstyr.;specific;industrien maskiner utstyr;hardware/electronics;;
992097000;INCA CONSULTING AS;10;www.inca.no;Prosjektledelse for store adm. og økonomisystemleveranser globalt med tilhørende leveranse av relevant IT system.;specific;adm globalt prosjektledelse relevant store tilhørende økonomisystemleveranser;;;
921196008;INDUSENZ AS;8;;Utvikle, få produsert og levere sensorer Utvikle tilhørende programvare som leveres sammen med sensorene;specific;leveres produsert sensorene sensorer tilhørende;hardware/electronics;;
926277340;INDYKITE NORWAY AS;9;indykite.com;Drive utvikling, salg og drift av programvare og internettbaserte tjenester.;generic;internettbaserte;operations/hosting;;
996878546;INFOBRIC AS;5;www.infobric.no;Utvikling av elektronikkløsninger og IT-systemer.;generic;elektronikkløsninger it-systemer;;;
984406509;INFOBRIC TIME AS;6;;Programmering.;generic;ering progra;;;
930520101;INFOSYS NORWAY AS;37;infosys.com;Å tilby, vedlikeholde og utvikle programvare og å tilby konsulenttjenester og regnskapstjenester samt aktiviteter knyttet til dette.;specific;aktiviteter knyttet regnskapstjenester tilby vedlikeholde;consulting/staffing;;
917732655;INFOTILES AS;5;;Utvikling og salg av konsepter og løsninger knyttet til mikrotjenester og skytjenester Kjøp av aksjer eller på annen måte delta i annen tilsvarende virksomhet.;specific;delta knyttet konsepter mikrotjenester måte skytjenester;product/SaaS, real estate/investment;;
926584588;INFRASPACE AS;5;;Programvareutvikling og konsulentvirksomhet for bygg- og anleggsbransjen.;generic;anleggsbransjen bygg-;consulting/staffing;;
927678594;INNOVA DYNAMICS AS;8;www.innovadynamics.no;Service- og konsulentselskap, som betjener kunder i Norge og utlandet. Designe, utvikle, implementere, oppgradere og vedlikeholde digitale forretningsapplikasjoner som hjelper virksomheter med å levere resultater innen digital transformasjon, samt alt knyttet til dette, inkludert deltakelse i andre selskaper.;specific;betjener deltakelse designe digital digitale forretningsapplikasjoner hjelper implementere inkludert knyttet konsulentselskap oppgradere resultater selskaper service- transformasjon utlandet vedlikeholde;consulting/staffing;;
935237998;INNREGISTRERING.NO AS;5;;Programvareutvikling.;boilerplate;;;;
931507354;INNSIKT.AI. AS;8;;Programmering.;generic;ering progra;;;
919382481;INPARK AS;5;;Å utvikle løsninger innen ITS - Intelligente transporttjenester og systemer. Herunder konsulentvirksomhet, programmering, drift, montering og utvikling av både teknisk utstyr og programvare løsninger.;specific;ering intelligente its montering progra teknisk transporttjenester utstyr;consulting/staffing, hardware/electronics;;
915213200;INSELO GRUPPEN AS;5;;Utvikling, salg og leveranse av system og logistikkløsninger med tilhørende tjenester til næringslivet, herunder deltagelse i andre selskaper med samme eller lignende formål.;specific;logistikkløsninger næringslivet tilhørende;;;
815653882;INSITE MEDIA AS;5;;Produksjon og salg av mediatjenester, herav logo, osv.;specific;herav logo mediatjenester osv;;;
925288225;INSPECTIO AS;6;;Utvikling og salg av programvare fra egne lokaler og konsulenttjenester.;generic;egne lokaler;consulting/staffing;;
998156963;INSPERA AS;25;;Utvikling av programvare, og salg av de utviklede produktene.;generic;produktene utviklede;;;
924515031;INSPIRE TO ACTION AS;5;;Selskapet utvikler og produserer eksempelvis, men ikke begrenset til kommunikasjonsplattformer og innhold knyttet til edutainment, ed-tech, digitale og fysiske installasjoner, samt visualisering og audiovisuell kommunikasjon.;specific;audiovisuell begrenset digitale ed-tech edutainment eksempelvis fysiske ikke innhold installasjoner knyttet men produserer unikasjon unikasjonsplattformer visualisering;;;
928748774;INSTALLER AS;13;;Digitalt konsulent- og softwareselskap som utvikler løsninger innenfor området «prop tech».;specific;digitalt konsulent- området prop softwareselskap tech;consulting/staffing;;
979267118;INTEGRASJONSSYSTEMER AS;48;www.isystem.no;Konsulent tjenester innenfor regnskap/økonomi/administrativ databehandling med hovedvekt på integrering av informasjon. Salg av programvare og datamaskiner m/tilbehør. Formidling av salg/provisjons salg.;specific;administrativ databehandling datamaskiner formidling hovedvekt informasjon integrering provisjons regnskap tilbehør økonomi;consulting/staffing;;
918527419;INTELECY AS;13;www.intelecy.com;Tjenester i forbindelse med teknologi og programvareutvikling og annet som naturlig faller sammen med dette.;generic;faller;;;
924509627;INTERCAB AS;13;;Utvikling og salg av IT-løsninger, primært rettet mot transportselskaper, herunder i taxi-bransjen. Forøvrig skal InterCab yte konsulenttjenester til ulike kundegrupper.;specific;forøvrig intercab kundegrupper primært rettet taxi-bransjen transportselskaper yte;consulting/staffing;;
914616255;INTIN AS;7;;Informasjons- og kommunikasjonsvirksomhet: 1. Levere komplette løsninger for overvåking og styring i næringsbygg og private boliger. (Smarthusteknologi eller lignende type teknologi) 2. Utføre systemintegrasjon for trådløse system for sporing og detektering. 3. Programmeringstjenester;specific;boliger detektering eringstjenester informasjons- komplette næringsbygg overvåking progra smarthusteknologi sporing styring systemintegrasjon trådløse unikasjonsvirksomhet utføre;;;
934836219;INVERA AS;6;;Å eie selskaper som utvikler og selger software.;specific;eie selger selskaper;;;
934836286;INVERA CONSTRUCTION AS;28;;Å drive systemutvikling og tjeneste leverandør relatert til entreprenørvirksomhet.;specific;entreprenørvirksomhet leverandør systemutvikling;;;
834836262;INVERA WATER AS;45;;Utvikle, markedsføre og selge software og systemløsninger i Norge og internasjonalt.;specific;internasjonalt markedsføre systemløsninger;;;
919808632;INVITE AS;5;www.ethos.no;Drifting og utvikling av programvare;generic;drifting;;;
829884372;INVITE GUEST TECHNOLOGY AS;6;;Utvikle software og levere digitale løsninger for utleie og reiseliv.;generic;digitale reiseliv;;;
916569807;IOT SOLUTIONS AS;15;iotsolutions.no;Utvikle og selge IT løsninger og tjenester.;boilerplate;;;;
916046383;IPS NORDIC AS;7;;Tjenesteyting, IT drift og utvikling, samt forvaltning av selskapets kapital og ressurser i form av investeringsvirksomhet, deltakelse i andre selskaper, finansforvaltning og kjøp/utvikling/drift av fast eiendom.;specific;deltakelse fast finansforvaltning form forvaltning investeringsvirksomhet ressurser selskaper;operations/hosting, real estate/investment;;
987356731;ISI AS;19;isi.no;Utvikle og selge skreddersydde produkter innenfor informasjonsteknologi. Levere konsulenttjenester innenfor samme område. Selskapet skal også kunne investere i andre selskaper.;specific;investere kunne område selskaper skreddersydde;consulting/staffing;;
