orgnr;navn;ansatte;hjemmeside;beskrivelse;auto_kategori;auto_ord;auto_typer;manual_informativ (ja/nei);manual_forretningstype
978662463;EVTEK AS;38;www.evtek.no;Elektrikertjenester. Rørleggertjenester.;generic;elektrikertjenester rørleggertjenester;;;
946540447;Expolight A/S;7;www.expolight.no;Å drive handel og tjenesteyting samt hva som står i forbindelse med dette, herunder å delta i sel- skaper med lignende virksomhet.;specific;delta sel- skaper;trade/retail;;
937198337;FAG-ELEKTRIKEREN AS;40;;Elektrikertjenester.;generic;elektrikertjenester;;;
982735106;FAGELEKTRO AS;13;;Handel og elektrisk installasjonsvirksomhet samt hva som står i forbindelse med dette. Selskapet kan også delta med eierandeler i andre selskap.;specific;delta eierandeler installasjonsvirksomhet;installation, trade/retail;;
988462233;FAGERBORG INSTALLASJON AS;9;;Elektrisk installasjonsarbeid.;boilerplate;;installation;;
977075270;FALLRØ ELEKTRO AS;12;;Elektriske installasjoner.;boilerplate;;installation;;
985402698;FANA ELEKTRIKEREN AS;9;;Elektrisk installasjon, prosjektering og utførelse, samt det som dertil står i forbindelse.;specific;dertil prosjektering utførelse;installation;;
986193340;FAUGSTAD ELEKTRO AS;29;;Elektriske installasjoner og beslektede anlegg for næringslivet og det private marked.;specific;beslektede marked næringslivet;installation;;
959556016;FAUSKE ELEKTRO AS;18;fauskeelektro.no;Installasjons- og handelsvirksomhet innenfor elektrobransjen, samt hva son hermed står i forbindelse. Selskapet skal kunne eie aksjer i andre selskaper.;specific;eie elektrobransjen handelsvirksomhet installasjons- kunne selskaper son;installation;;
914810264;FEDØY ELEKTRO SERVICE AS;11;www.fedoy.no;Elektrisk installasjonsarbeid, herunder salg av elektrisk utstyr og salg og montering av klimaanlegg/varmepumper.;specific;klimaanlegg montering utstyr varmepumper;installation, solar/energy, trade/retail;;
920328180;FELTEK AS;20;www.feltek.no;Salg av elektrisk utstyr, elektroinstallasjon, service og det som derved står i forbindelse.;generic;derved utstyr;installation, trade/retail;;
936435963;FERDA CARAVAN SERVICE AS;8;;Investering i aksjer og verdipapirer.;generic;verdipapirer;;;
885284752;FERSTAD ELEKTRO AS;39;;Elektrikervirksomhet.;generic;elektrikervirksomhet;;;
936581668;FES AS;10;;Elektrikertjenester.;generic;elektrikertjenester;;;
959507481;FETSUND ELEKTRO AS;11;www.fetsundelektro.no;Drive elinstallasjon og handel, samt enhver virksomhet som står i forbindelse med formålet.;generic;elinstallasjon enhver;trade/retail;;
990423849;FEVIK ELEKTRO AS;9;;Elektroinstallasjon.;boilerplate;;installation;;
922404321;FIBER LINE AS;24;;Installere og vedlikeholde offentlige og private elektroniske kommunikasjonsnett bygget med fiberoptisk kabel, koaksialeller parkabel, radio eller annen teknologi samt deltagelse i andre selskaper.;specific;bygget deltagelse elektroniske fiberoptisk installere kabel koaksialeller parkabel radio selskaper teknologi unikasjonsnett vedlikeholde;;;
921735073;FIBERDRIFT AS;45;;Installasjon av tele- og datakommunikasjonsløsninger samt beslektet virksomhet, og investeringer i eiendom, verdipapirer og andre virksomheter.;specific;beslektet datako tele- unikasjonsløsninger verdipapirer;installation, security/telecom;;
921749473;FIBERPROFF AS;33;;Elektrisk installasjonsarbeid.;boilerplate;;installation;;
937354428;FIFO ELEKTRO DATA AS;13;;Elektroentreprenør.;boilerplate;;;;
976550544;FINN HAUGEN ELEKTROENTREPRENØR AS;12;;Tjenesteyting innen elektroentreprenørfaget.;generic;elektroentreprenørfaget;;;
975945316;FINNØY ELEKTRO AS;12;;Elektroinstallasjon.;boilerplate;;installation;;
980402738;FIRDA ELEKTRO AS;8;;Elektriske installasjoner, elektrisk forretning og alt som naturleg høyrer inn under dette, samt å eige aksjar eller andelar i andre selskap med verksemd innafor same område.;specific;aksjar andelar eige forretning høyrer inn innafor naturleg område same verksemd;installation;;
924045507;FIRE AND SECURITY SYSTEMS AS;9;www.securitysystems.no;Elektrikertjenester.;generic;elektrikertjenester;;;
971227435;FIVE ELEKTRO AS;31;;Elektroinstalasjon samt beslektede aktivitet, herunder deltagelse i selskap med samme eller beslektet formål.;specific;aktivitet beslektede beslektet deltagelse elektroinstalasjon;;;
939351191;FJELDSETH AS;142;www.fjeldseth.no;Produksjon, installasjon og markedsføring, samt deltagelse i andre selskaper med forretnings- virksomhet som formål.;specific;deltagelse forretnings- selskaper;installation;;
913495349;FJELL ELEKTRIKEREN AS;26;;Bygg og anlegg: Standard elektrikerarbeid;generic;bygg standard;;;
925877506;FJELL ELEKTRIKEREN VALDRES AS;6;;Elektrikerarbeid og andre produkter og tjenester som naturlig hører til dette.;boilerplate;;;;
930010332;FJELL ELEKTRO AS;6;;Elektrisk installasjonsarbeid.;boilerplate;;installation;;
958346433;FLEKKEFJORD ELEKTRO AS;63;;Levere elektriske installasjoner for bolig, bygg, næring, industri og olje & gass og det som naturlig hører sammen med dette. Dette innebærer sterk og svakstrømtjenester, alarm og overvåkingsanlegg. I tillegg til egne prosjekter leverer også bedriften personell for utleie til aktører innen olje & gass sektoren.;specific;aktører alarm bedriften bolig bygg egne gass industri innebærer leverer næring olje overvåkingsanlegg personell sektoren sterk svakstrømtjenester tillegg;installation, automation/industrial, security/telecom;;
931424807;FLEKKERØY ELEKTRO AS;14;;Elektrikertjenester.;generic;elektrikertjenester;;;
998617901;FLEXCOM AS;35;www.flexcom.no;Installasjon og service innen svakstrøm og telecom.;generic;svakstrøm telecom;installation, security/telecom;;
931362216;FLEXIBEL AS;5;;Elektrikertjenester.;generic;elektrikertjenester;;;
927732785;FLISA ELEKTRO AS;5;;Utføre tjenester innen elektrovirksomhet, Kjøp og salg av elektromateriell, til kunde ved utførelse av jobb. Kan bli noe løssalg fra selskapets kontor, men ikke i stor grad.;specific;bli elektromateriell elektrovirksomhet grad ikke jobb kontor løssalg men noe stor utføre utførelse;;;
822902812;FLM ELEKTRO AS;86;;Elektroinstallasjon i lavspentanlegg. Bygging og vedlikehold av elektriske anlegg i bolig og bygg. Utføre reparasjoner i lavspentanlegg i bolig og bygg. Kjøp og salg av elektrisk utstyr.;specific;bolig bygg bygging lavspentanlegg reparasjoner utføre utstyr;installation, trade/retail;;
985410763;FLOSTA ELEKTRO AS;5;;Elektriske installasjoner ol./elektrobransje.;generic;elektrobransje;installation;;
934535545;FLOVILD ELEKTRO AS;19;;Elektrikertjenester.;generic;elektrikertjenester;;;
927992256;FLOW ELEKTRO SØR-VEST AS;10;;Elektrotjenester og totaltekniske entrepriser til private og offentlige kunder.;specific;elektrotjenester entrepriser totaltekniske;;;
831952482;FLYT ELEKTRO AS;6;;Elektrisk installasjon og service.;boilerplate;;installation;;
987650184;FOKUS ELEKTRO AS;95;;Ordinær elektroinstallasjon, utleie av personell og handel med elektromateriell samt virksomhet med tilknytning til dette, herunder deltagelse i andre virksomheter med liknende virksomhet.;specific;deltagelse elektromateriell liknende ordinær personell;installation, trade/retail;;
926356089;FOLKE BYGG & EIENDOM AS;5;;Elektro.;boilerplate;;;;
985239002;FOLKETS ELEKTRO AS;10;;Elektrisk installasjonsvirksomhet, handel og agentur, kjøp, salg, utleie og drift av fast eiendom, samt all virksomhet som står i forbindelse herved, herunder å delta i andre selskaper med lignende virksomhet. Selskapet vil også kunne drive med kjøp og salg av aksjer eller på annen måte gjøre seg interessert i andre foretagender.;specific;agentur fast foretagender gjøre installasjonsvirksomhet interessert kunne måte seg;installation, trade/retail;;
948480468;FOLLDAL ELEKTRO AS;16;www.folldalelektro.no;Ådrive elektrisk installasjon og service og alt som har sammenheng hermed, herunder deltakelse i andre selskaper.;specific;enheng har ådrive;installation;;
996552802;FONNA ELEKTRO AS;27;;Elektro installasjon og prosjektering av elektriske anlegg.;generic;prosjektering;installation;;
993095508;FORENEDE MONTØRER AS;89;;Handel med elektriske artikler og annet som står i naturlig tilknytning til dette, elektriske installasjoner og reparasjoner, samt deltakelse i andre selskaper med lignende formål.;specific;artikler deltakelse reparasjoner selskaper;installation, trade/retail;;
980323501;FOSENKRAFT ELEKTRO AS;29;;Elektroentreprenørvirksomhet.;generic;elektroentreprenørvirksomhet;;;
985565619;FOSS ELEKTRO AS;8;;Elektroentreprenør, elektromontasje svakstrøm/sterkstrøm, salg av elektrisk utstyr og artikler og alt som står i naturlig forbindelse med dette. Utleie, salg og import og verditransaksjoner.;specific;artikler elektromontasje sterkstrøm svakstrøm utstyr verditransaksjoner;security/telecom, trade/retail;;
932980843;FOSSEKALLEN ELEKTRO AS;19;www.fossekallen.no;Elektrikertjenester.;generic;elektrikertjenester;;;
919386509;FOSSER EL. INSTALLASJON AS;7;;"Elektrisk installasjonsarbeid; herunder prosjektering, utførelse og vedlikehold av elektriske anlegg og annet som naturlig faller sammen med dette.";specific;faller prosjektering utførelse;installation;;
929445465;FRAMTID ELEKTRO AS;5;;Selge tjenester og varer innen Elektriker tjenester og annet som naturlig sammenfaller med dette. Samt deltakelse i andre selskaper, investeringer og nærliggende virksomhet.;specific;deltakelse enfaller nærliggende selskaper varer;;;
919967765;FREMSTAD & ROKSETH AS;15;;Elektrisk installasjon, handel med elektriske artikler og dermed beslektede virksomheter.;generic;artikler beslektede;installation, trade/retail;;
926906690;FRISK ELTEKNIKK AS;5;;Installasjoner av smarthus, sikkerhetssystemer, brannalarmanlegg, HIFI-anlegg.;specific;brannalarmanlegg hifi-anlegg sikkerhetssystemer smarthus;installation, security/telecom;;
917442932;FRONT ELEKTRO AS;7;;Leveranse av elektrikse installasjoner, prosjektering av elektriske installasjoner og rådgivende tjenester.;specific;elektrikse prosjektering rådgivende;installation;;
917359520;FRØVIK ELEKTRO AS;10;;Elektrisk installasjon, konsulenttjenester og salg av elektriske artikler engros og detalj.;specific;artikler detalj engros;installation, trade/retail;;
968989847;FRØYLAND ELEKTRO AS;10;;Elektroentreprenørvirksomhet, og annen produksjons handels- og tjenesteytende virksomhet, samt hva hermed står i forbindelse, herunder å delta i andre foretagender som driver tilsvarende virksomhet.;specific;delta elektroentreprenørvirksomhet foretagender handels- produksjons tjenesteytende;;;
994812599;FS MULTISERVICE AS;5;;Salg, service og installasjon av elektronikk, utførende arbeid i renhold og byggfag virksomhet.;specific;arbeid byggfag elektronikk renhold utførende;installation;;
915932002;FUNTEK AS;9;www.funtek.no;Planlegging og utførelse av elektriske annlegg. Flyfoto- og sensordatainnhenting fra droner.;specific;annlegg droner flyfoto- planlegging sensordatainnhenting utførelse;;;
930916935;FUSA ELEKTRO AS;12;;Elektrikertjenester.;generic;elektrikertjenester;;;
925620998;FUSER ELEKTRO AS;5;;Elektrisk installasjonsarbeid;boilerplate;;installation;;
932260883;FÆRDER ELEKTRO AS;8;;Elektrikertjenester.;generic;elektrikertjenester;;;
933539075;FÆRAAS ELEKTRO AS;8;faraaselektro.no;Elektrikertjenester.;generic;elektrikertjenester;;;
921067186;FÅVANG ELEKTRO AS;16;;Utførelse av oppdrag innen elektrisk installasjon i bygg og anlegg med tilhørende omsetning av varer og tjenester samt annen type virksomhet som naturlig hører sammen med dette, herunder investering og deltakelse i andre foretak.;specific;bygg deltakelse foretak omsetning oppdrag tilhørende utførelse varer;installation;;
917505500;G STRØM ELEKTRO AS;5;;Elektrisk installasjonsarbeid.;boilerplate;;installation;;
925879843;G4 EL AS;16;;Elektrisk installasjonsarbeid, samt naturlig tilhørende virksomhet.;generic;tilhørende;installation;;
970923136;GABRIEL ELEKTRO AS;31;;Elektrisk installasjonsvirksomhet, samt annen virksomhet som naturlig faller inn under dette.;specific;faller inn installasjonsvirksomhet;installation;;
942143710;GAGAMA ELEKTRO AS;52;;Drive salg av elektriske artikler og elektriske installasjoner. Selskapet kan også delta i andre selskap med lignende aktivitet.;specific;aktivitet artikler delta;installation, trade/retail;;
814308952;GAMLEBYEN ELEKTRISKE AS;8;;Elektroinstallasjon, handel med elektrovarer og kjøp og salg av fast eiendom.;generic;elektrovarer;installation, trade/retail;;
991277943;GARDERMOEN ELEKTRO AS;97;;Elektroentrepenørvirksomhet.;generic;elektroentrepenørvirksomhet;;;
982165482;GAULA ELEKTRO AS;13;;Elektroinstallasjon.;boilerplate;;installation;;
915414354;GAUSDAL ELEKTRO AS;8;;Bygg og anlegg: Elektriske installasjonsarbeider.;generic;bygg installasjonsarbeider;installation;;
933225771;GDE NORGE AS;36;;Entreprenør- og installasjonsvirksomhet.;generic;entreprenør- installasjonsvirksomhet;installation;;
929247884;GE INSTALLASJON AS;12;;Salg, montering og service av brannanlegg, alarm montering og alt arbeid innen service og telemontering.;specific;alar arbeid brannanlegg montering ontering telemontering;security/telecom;;
937227558;GECOM AS;20;;Næringsvirksomhet innen elektrisk installasjon og annen beslektet næringsvirksomhet.;generic;beslektet næringsvirksomhet;installation;;
988094722;GENIAL ELEKTRO AS;13;;Elektroarbeid.;generic;elektroarbeid;;;
974496585;GERHARDSEN ELEKTRO AS;14;;Elektroentreprenørvirksomhet samt kjøp og salg av elektroprodukter.;generic;elektroentreprenørvirksomhet elektroprodukter;;;
995725843;GLOMMA ELEKTRO AS;17;;Elektroentreprenørvirksomhet, byggautomasjon og salg av materiell som naturlig faller sammen med dette.;specific;byggautomasjon elektroentreprenørvirksomhet faller materiell;;;
926121820;GMC POWER & AUTOMATION AS;51;www.gmc.no;Utvikling, oppføring og vedlikehold av elektroinstallasjoner og automasjon.;generic;automasjon oppføring;installation, automation/industrial;;
971230126;GNISTEN INSTALLASJON AS;15;www.gnisten.no;Installasjon av elektriske artikler, handel og annen virksomhet som naturlig hører inn under det samme.;generic;artikler inn;installation, trade/retail;;
989984063;GP ELEKTRO AS;7;www.gp-elektro.no;Installasjon, prosjektledelse, materialsalg og rådgiving innen elektro.;generic;materialsalg prosjektledelse;installation;;
898562972;GRAN BYGG & ELEKTRO AS;9;;Kjøp og salg av biler samt reparasjonsarbeid. Kjøp og salg av ved. Skogsarbeid. Utleie av maskiner og anleggstjenester. Byggtjenester. Elektriske installasjoner. Kjøp/salg og utleie av fast eiendom.;specific;anleggstjenester biler byggtjenester fast maskiner reparasjonsarbeid skogsarbeid;installation;;
962158803;GRAN ELEKTRO AS;8;;Utføre elektroinstallasjoner, og forøvrig virksomhet som står i forbindelse med dette, herunder kjøp av aksjer eller andeler i firma innen samme bransje.;specific;bransje firma forøvrig utføre;installation;;
897688182;GRANITOR ELECTRO AS;491;www.pt-el.no;Utføre elektro- og automasjonstjenester. Produksjon av elektriske fordelings- og kontrolltavler og paneler.;specific;automasjonstjenester elektro- fordelings- kontrolltavler paneler utføre;automation/industrial;;
914238765;GRANITOR SYSTEMS AS;31;;Utføre tjenester innen elektro og automasjon samt at som naturlig hører sammen med dette.;generic;automasjon utføre;automation/industrial;;
